mean,median,std,variance,minimum,maximum,range,rms,energy,absolute_mean,line_length,zero_crossings,skewness,kurtosis,iqr,crest_factor,shape_factor,impulse_factor,clearance_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,delta_power,theta_power,alpha_power,beta_power,gamma_power,relative_delta,relative_theta,relative_alpha,relative_beta,relative_gamma,dominant_frequency,spectral_entropy,spectral_centroid,total_power,wavelet_entropy,wavelet_energy_0,wavelet_relative_energy_0,wavelet_mean_0,wavelet_std_0,wavelet_energy_1,wavelet_relative_energy_1,wavelet_mean_1,wavelet_std_1,wavelet_energy_2,wavelet_relative_energy_2,wavelet_mean_2,wavelet_std_2,wavelet_energy_3,wavelet_relative_energy_3,wavelet_mean_3,wavelet_std_3,wavelet_energy_4,wavelet_relative_energy_4,wavelet_mean_4,wavelet_std_4,file,class,label,label_name,binary_label
-9.117704,-5.511515,40.24623,1619.759,-140.51689,102.094315,242.6112,41.266106,6976747.0,32.605743,26953.246,275,-0.30715922,-0.19566536,56.15094184875488,3.4051406,1.2656084,4.3095746,5.1283145,1619.759,0.20360146,1.5482016,607.3090935118496,655.8281254014373,94.11273596382229,11.800892092060744,0.10924997552479285,0.38344634176435843,0.41408056984157665,0.05942144569264301,0.007450915770238419,6.89788839000978e-05,7.79888671875,3.196871,4.830126660929947,1583.817675029647,0.77986807,3954989.2,0.55894035,-33.23024,115.91442,2953061.0,0.41734245,-2.686445,104.16153,166334.16,0.023507237,-0.060663566,17.765722,1257.2186,0.00017767689,0.0037165065,1.1010665,228.9198,3.2352178e-05,-0.0001418921,0.3335988,F035.txt,F,3,Preictal,0
-4.3371034,-4.1383924,36.376637,1323.2596,-160.47328,95.49483,255.96811,36.634274,5498461.0,28.918491,18779.281,213,-0.22033742,0.2901454,47.942081451416016,4.380414,1.2668114,5.549158,6.582016,1323.2596,0.1653177,2.2393887,641.3012237857283,328.14953446514903,66.53475556985008,10.74431612177308,0.14032151774696333,0.4957242022486411,0.25365874905199126,0.0514311955183365,0.008305328823062983,0.0001084681735562594,1.01724609375,3.1325436,3.3767594726733368,1293.6653503636483,0.6696599,4144837.0,0.7327988,-11.931965,122.865776,1369019.4,0.24203987,-2.4253292,70.9033,134248.0,0.023734776,-0.12108233,15.960118,7551.5884,0.0013351056,0.008927738,2.698531,516.8104,9.137104e-05,1.1641151e-05,0.5012432,F036.txt,F,3,Preictal,0
23.206108,22.932167,43.4842,1890.8755,-146.43477,186.37239,332.80716,49.288933,9953247.0,38.792263,30738.678,252,-0.019369546,0.60194445,55.46116018295288,3.7812219,1.2705867,4.80437,5.7196593,1890.8755,0.22831835,2.4977536,679.718168642968,298.70278029732407,409.21381898218766,46.06304236532597,1.8768051278393973,0.3770943985582293,0.16571448356128274,0.2270238549881384,0.02555487856267491,0.001041214923394736,0.6781640625,3.370933,4.865588659477762,1802.5146256263174,0.73852164,7422833.5,0.71176696,95.51685,134.78264,2518918.5,0.2415362,-1.5229826,96.220634,463020.8,0.044398535,0.42041242,29.638163,19440.86,0.0018641617,0.083904155,4.328992,4527.0312,0.00043409184,-0.002652249,1.4835045,F037.txt,F,3,Preictal,0
-11.996617,-12.154936,53.212902,2831.6128,-203.03519,129.1101,332.1453,54.54843,12190752.0,44.018227,26180.982,168,-0.10407816,-0.16747618,75.1177806854248,3.7221086,1.2392237,4.6125255,5.400475,2831.6128,0.16412309,2.731609,1480.7895153182744,510.405299718529,179.0070402499102,46.22509096607479,0.7307213646884338,0.5492728758909771,0.18932588591845545,0.06639951916573829,0.017146386026241325,0.0002710482626365219,0.6781640625,3.265798,3.4129631890710903,2695.9086827586043,0.5112463,10840766.0,0.8491747,-51.252605,192.94798,1503673.8,0.117785186,-0.75737625,74.34809,396771.7,0.031079765,0.055721797,27.43874,23819.514,0.0018658208,-0.04417195,4.7924614,1206.2799,9.448985e-05,0.0028247181,0.76577985,F038.txt,F,3,Preictal,0
-16.4603,-20.915558,61.061157,3728.465,-241.37907,172.10628,413.48535,63.24086,16385568.0,50.97438,23167.336,138,0.07264937,0.23916388,80.25759506225586,3.8168216,1.24064,4.735302,5.5300937,3728.465,0.11902351,3.0807717,2738.6854731774333,453.8387118132413,62.03834852792324,19.610774674121345,0.43135476773423803,0.7468096849010479,0.12375687120139248,0.016917181607629637,0.005347644553740678,0.00011762574466005512,1.356328125,2.8430014,2.502019603440671,3667.1799101538277,0.2766975,16507823.0,0.931737,-77.716064,233.77498,1056440.4,0.059627764,0.1964504,62.321213,145705.5,0.008223931,-0.49910438,16.620226,7278.3467,0.0004108055,-0.01395336,2.6492379,8.463852,4.77718e-07,1.6852981e-06,0.0641456,F039.txt,F,3,Preictal,0
0.77850634,0.31315863,29.164022,850.54016,-94.509926,95.436874,189.94681,29.17441,3487146.0,23.521597,16167.881,207,0.02747313,-0.060741425,39.81248664855957,3.2712529,1.2403244,4.0574145,4.7300177,850.54016,0.17437506,3.0489533,533.4930525018275,103.30443279147147,52.72763873398305,24.668577476289936,0.4880046355165363,0.6105694649770883,0.1182293414383953,0.06034546470725211,0.028232570378960282,0.0005585091086310817,0.6781640625,3.139109,3.109333397897675,873.7630738246088,0.5330445,3132315.0,0.84492576,7.6044292,107.04222,412799.03,0.1113504,4.513408,38.694607,153090.98,0.041295502,0.28940243,17.041464,8994.082,0.0024261072,0.010039059,2.9450083,8.306027,2.240508e-06,-0.0011164487,0.06353492,F040.txt,F,3,Preictal,0
-9.065682,-6.961333,74.353355,5528.422,-501.41565,237.85152,739.26715,74.90399,22986662.0,45.725883,18837.354,129,-1.7181442,11.441119,59.95979309082031,6.6941113,1.6381092,10.965685,14.531854,5528.422,0.12658659,3.1518817,3886.313243830204,716.3605931715666,147.64989215679466,40.47274912800465,0.9048926508918979,0.6616762815823494,0.1219661884729428,0.025138589065985033,0.006890813083826504,0.00015406529708429897,0.6781640625,2.8947241,2.4003716090603366,5873.4359263058,0.46514392,20573018.0,0.85969275,-41.684113,271.84283,2908674.0,0.121545896,3.947143,103.33477,421240.7,0.01760255,-0.48493248,28.268057,27386.783,0.0011444222,-0.021026269,5.1389866,346.98907,1.44997675e-05,0.0007475462,0.41071448,F041.txt,F,3,Preictal,0
13.317484,13.096929,24.894594,619.7408,-64.06611,101.01627,165.08238,28.232891,3265703.0,22.314987,13017.43,172,0.06071048,0.25061774,32.35642886161804,3.5779643,1.2651986,4.5268354,5.3734856,619.7408,0.1662698,2.9913785,378.4476617762447,90.46150359984486,32.69207396408078,14.097883331383926,0.2588985079505847,0.6130740697446432,0.1465449724457983,0.05296019729513355,0.022838155924099407,0.00041940796033752636,0.6781640625,3.184673,3.1648099675701653,617.295169462762,0.40397385,3460050.0,0.8935249,60.64816,95.09244,308091.62,0.07956172,-0.22453375,33.65471,99834.44,0.02578129,-0.3802332,13.758436,4383.8564,0.0011320891,0.041680116,2.0556517,0.23953216,6.1856895e-08,3.7874546e-05,0.01079101,F042.txt,F,3,Preictal,0
22.898142,23.042166,60.33624,3640.462,-213.36864,240.30847,453.67712,64.535164,17063132.0,51.386524,48112.117,286,-0.1306504,0.25448585,79.12879085540771,3.7236826,1.2558771,4.676488,5.5474334,3640.462,0.24819086,1.5768961,886.4279397940636,1327.080840741992,835.233189352937,56.47162501327432,0.9758949454385765,0.23632472784432784,0.35380430200410223,0.22267603185684767,0.01505552884004251,0.00026017693828446633,7.79888671875,3.2861457,5.944234971882733,3750.8894980214372,0.8684222,8632044.0,0.48289648,93.944595,151.36008,8383936.0,0.46901673,0.85465837,175.56357,781940.9,0.043743577,0.09134938,38.51948,70903.63,0.003966513,0.01384679,8.268834,6733.6626,0.00037669664,-0.0007539126,1.8092912,F043.txt,F,3,Preictal,0
-72.59751,-67.98209,50.47924,2548.1536,-249.80766,115.64202,365.44968,88.42257,32032604.0,75.50064,28910.805,58,-0.19083263,0.24855757,67.53094100952148,2.8251572,1.17115,3.3086827,3.70127,2548.1536,0.18693335,2.637325,1095.9421820783614,940.392705887407,130.72140147781,48.798279061678905,1.4193821380533522,0.43181657918961425,0.37052790556986703,0.05150606422135507,0.01922720585021491,0.0005592564548019334,4.408066406250001,3.2895699,4.120924038565648,2537.980788359504,0.2761295,31503932.0,0.93430084,-291.13394,176.25067,1848314.6,0.054814804,0.9675097,82.42778,321516.44,0.0095350975,0.5082906,24.69473,44100.53,0.0013078736,-0.08266552,6.5207515,1397.9569,4.145871e-05,0.014634593,0.82425445,F044.txt,F,3,Preictal,0
-12.377364,-14.90988,42.324085,1791.3282,-158.9883,171.76585,330.75415,44.096798,7966729.0,35.422443,25628.027,218,0.19689679,0.3034904,54.750277519226074,3.8952003,1.2448831,4.8490686,5.6917644,1791.3282,0.19259077,2.6296272,1045.2227775773406,272.5912558946013,175.03773359265185,54.193104281735735,0.7722698806134941,0.5590959766121986,0.1458107091615316,0.09362874088316374,0.02898821879319578,0.0004130918234585054,1.01724609375,3.2690725,3.5227328873452155,1869.4872102475001,0.6220009,6567855.5,0.8018941,-45.83555,148.4777,1162570.5,0.14194259,1.8618362,65.35052,449750.44,0.054911718,0.64267015,29.20622,10049.803,0.0012270181,-0.04047014,3.1128104,200.87749,2.4525885e-05,-0.00086954475,0.31249768,F045.txt,F,3,Preictal,0
23.180847,22.142088,43.119827,1859.3195,-112.933815,159.08871,272.02252,48.955807,9819161.0,38.67228,29964.066,239,0.07693226,0.1731193,54.63164520263672,3.2496393,1.2659147,4.113766,4.9057913,1859.3195,0.2212638,2.1978078,953.1716348719598,185.83697255171836,377.8623254037648,69.66223118902855,1.054627294990096,0.5003015186356335,0.0975422643569986,0.19833269090103592,0.036564369710917054,0.0005535536497044549,1.01724609375,3.2750745,4.163555168208107,1905.1943665318927,0.7032554,7739722.0,0.75785303,89.29126,143.1151,1780255.2,0.17431787,3.0280666,80.84483,680292.1,0.0666124,0.5261639,35.924923,12416.893,0.0012158292,0.080128044,3.4593985,8.913433,8.727797e-07,-0.0005585055,0.06582483,F046.txt,F,3,Preictal,0
54.951015,56.78682,54.089165,2925.6377,-108.87219,225.2356,334.1078,77.10546,24357700.0,64.32865,32329.195,147,-0.070354216,0.10267615,70.64250373840332,2.9211369,1.1986177,3.5013263,4.0092206,2925.6377,0.1960077,2.8412528,1498.4537664949892,593.9066131297501,196.20135714747013,77.75272886877414,1.7176034723448539,0.5298142428699818,0.20998991734448416,0.06937169221463423,0.027491340805957592,0.0006072998737757742,3.72990234375,3.3206728,3.8715224539883026,2828.2625215545872,0.403779,22418482.0,0.8968441,214.16876,191.18742,1900039.5,0.076010466,-3.9625874,83.484955,582459.0,0.023301084,-1.5262494,33.210026,85993.7,0.0034401503,-0.064545326,9.106113,10104.434,0.0004042246,0.00013575975,2.2163525,F047.txt,F,3,Preictal,0
12.0543585,12.820701,60.12452,3614.958,-188.55743,200.72186,389.2793,61.321003,15405808.0,49.281704,34095.344,218,-0.07038654,-0.0003681183,81.41970825195312,3.273297,1.2442955,4.072949,4.7735763,3614.958,0.1828122,2.8258839,1962.1527903735637,810.4235013520719,206.6435015065223,74.61971721604058,2.108071643056246,0.5463693835587096,0.22566570301129404,0.0575407190961091,0.020778162178130558,0.0005870010784914231,3.3908203125000003,3.2771559,3.728411719598778,3591.256848239416,0.5999643,13005942.0,0.81548715,49.0247,213.10219,2167561.0,0.1359085,7.0189047,88.99275,709395.0,0.04447986,0.317306,36.68787,59584.777,0.0037360324,-0.10209838,7.579471,6194.895,0.00038842688,-0.00057376263,1.7354009,F048.txt,F,3,Preictal,0
-8.257331,-9.380057,39.392216,1551.7467,-157.87561,138.16779,296.0434,40.248356,6636854.0,31.550867,17547.973,186,0.23218518,0.5588019,50.47892093658447,3.9225357,1.2756656,5.003844,5.99707,1551.7467,0.16512375,3.1559298,872.5407233427466,177.60562378920613,92.55424042540602,30.820956518225138,0.8724598209138825,0.5616078836863467,0.1143152586906461,0.059572223623414106,0.01983780435722998,0.0005615558111118022,0.6781640625,2.986896,2.762846780975912,1553.6475692176236,0.54129034,6011619.0,0.84431106,-35.96686,144.24953,784247.4,0.11014483,-1.6730947,53.669945,293392.56,0.04120597,0.3559316,23.592276,30288.27,0.0042538824,-0.013102408,5.404389,599.6759,8.42224e-05,0.004805645,0.53991324,F049.txt,F,3,Preictal,0
7.2950525,6.274511,65.845604,4335.643,-298.6264,195.06404,493.69043,66.24848,17981164.0,50.63486,23215.58,167,-0.30312717,1.204207,80.16101837158203,4.507672,1.3083571,5.8976445,7.123759,4335.643,0.11015457,3.4865294,3256.5116563099627,357.44481645315886,65.75429696777836,25.346563415392588,0.36903619596949283,0.6990625966237188,0.07673127810098954,0.014115217271952878,0.005441047447909265,7.921955412095663e-05,1.01724609375,2.7181363,2.0416682888230575,4658.397791611257,0.26925007,17078076.0,0.9361457,27.051529,249.10895,956283.2,0.052419275,0.111772366,59.29363,201020.6,0.0110190725,0.45546496,19.52526,7566.5205,0.00041476366,0.0063196016,2.7012048,22.224382,1.2182438e-06,0.0003874544,0.10394287,F050.txt,F,3,Preictal,0
-9.124572,-7.425881,71.871864,5165.565,-234.71187,216.04318,450.75507,72.44876,21504428.0,58.49843,40845.6,211,-0.043925088,-0.34987593,99.92190551757812,3.2396948,1.2384737,4.0122766,4.71746,5165.565,0.20501769,2.508842,3378.145662519336,542.3607854287327,653.6551929992438,204.4547208563599,2.54140650561305,0.6589831015470221,0.10579963928280121,0.12751011041475288,0.03988348032789527,0.0004957583564089671,1.6954101562500001,3.016403,3.940807547432084,5126.300893890655,0.7464477,16768151.0,0.7546642,-23.73226,247.15259,3326680.0,0.14971992,-2.5545902,110.56181,1973937.9,0.088838674,-1.4658071,61.183853,146847.69,0.006608999,0.012476591,11.899918,3735.937,0.00016813887,0.00039551122,1.347667,F051.txt,F,3,Preictal,0
-17.028336,-15.664302,37.528015,1408.3519,-175.61768,131.47574,307.0934,41.21063,6958001.0,31.367289,17018.701,186,-0.008183199,1.4555645,42.76171255111694,4.2614655,1.313809,5.598752,6.818829,1408.3519,0.1510774,2.736733,873.2545697665215,316.34499936863784,43.879891764605425,13.255784201245405,0.3660656870189906,0.6117480292701043,0.2216117002227176,0.030739532595586493,0.009286180848397716,0.00025644293241677303,1.356328125,3.1416798,3.103993424966369,1427.4742671560853,0.42881557,6744022.5,0.87260133,-76.26373,137.76082,875048.4,0.113221504,0.75460905,56.714375,103833.41,0.013434885,-0.47392762,14.02864,5729.796,0.0007413717,0.018966593,2.3505316,6.476545,8.3799273e-07,-5.576862e-05,0.056111813,F052.txt,F,3,Preictal,0
-5.0914736,-5.614451,45.692673,2087.8203,-163.00409,143.56522,306.5693,45.975464,8660007.0,35.809242,15910.494,128,-0.058423758,0.55886316,59.168819427490234,3.5454583,1.2838994,4.5520115,5.4355693,2087.8203,0.11242435,3.8302085,1519.8831030875444,202.69926117125897,35.374538659499954,11.365629761087037,0.4951049896311818,0.6954583830973065,0.09274983065659008,0.016186455003659554,0.005200612126334647,0.00022654697249600085,1.356328125,2.730967,2.0837309392283228,2185.440768315373,0.2530306,8352588.0,0.9411018,-25.779768,173.33046,434111.5,0.04891216,2.088935,39.895294,83223.68,0.009376968,0.08063435,12.566352,5401.1875,0.00060856197,-0.042065673,2.2818205,3.9937775,4.4998643e-07,0.0010448111,0.044050682,F053.txt,F,3,Preictal,0
-17.196249,-15.40164,62.045826,3849.6846,-306.91043,216.21964,523.13007,64.38475,16983688.0,49.7049,46679.047,304,-0.11795745,0.71770906,76.83519554138184,4.7668185,1.2953402,6.1746516,7.4359255,3849.6846,0.24017394,1.7862381,1234.3351272797586,1208.5712310317158,813.7578625350816,80.32696193173352,1.1544337938308673,0.3127075397696511,0.30618049178037354,0.20615812799750355,0.020350102729556115,0.00029246526613187397,7.79888671875,3.4312782,5.605473677131196,3947.250930338947,0.8874618,9661626.0,0.54263645,-64.890724,176.94597,7095401.5,0.3985068,0.99294245,161.50867,933908.44,0.05245212,-0.73440915,42.090176,102222.72,0.0057412465,0.040271696,9.928432,11811.057,0.00066335726,-0.0008226477,2.396223,F054.txt,F,3,Preictal,0
-2.2857454,-3.6440172,58.050495,3369.8599,-250.55086,176.55345,427.1043,58.095478,13827721.0,45.65596,28842.344,172,-0.021714486,0.40213776,74.47816848754883,4.3127427,1.2724621,5.4878016,6.5237103,3369.8599,0.1771842,2.9194396,1984.49004683733,577.2881593684853,165.0897522965446,97.28077132598324,1.8884588127732247,0.606586065979168,0.17645588804325632,0.050461902562137124,0.029735175778830315,0.0005772328280655261,0.6781640625,3.245509,3.5483456336485255,3271.572095270457,0.57328194,11831325.0,0.833311,-7.3830385,208.42987,1568188.8,0.11045162,1.2111452,75.92057,735430.4,0.051798277,0.65500575,37.350697,61156.145,0.0043073865,-0.0015015552,7.6794596,1870.0266,0.00013171084,-0.010419157,0.9534125,F055.txt,F,3,Preictal,0
10.961835,10.920695,37.450443,1402.5356,-122.06392,120.565155,242.62907,39.021755,6238491.5,31.696861,21381.898,202,-0.030548029,-0.32843518,54.170217514038086,3.1280992,1.2310921,3.8509781,4.496259,1402.5356,0.19884561,2.9502008,1012.4291069144012,156.80775478541855,78.99579733287918,47.75494853376411,1.0916410450377592,0.7179652560545594,0.11120039817797554,0.056019959789767204,0.0338654762271815,0.0007741384923324482,2.71265625,3.078231,3.6769529674831594,1410.1366303963114,0.5670986,5427517.5,0.8395398,46.40202,133.42024,650864.5,0.10067709,1.7549634,48.885624,344255.22,0.053250123,-0.03511926,25.558455,42157.46,0.0065210047,0.088642865,6.375377,77.47954,1.1984698e-05,-0.0029518048,0.1940556,F056.txt,F,3,Preictal,0
28.162092,27.005579,48.633068,2365.1753,-159.52808,189.99117,349.51923,56.198566,12939468.0,43.778954,17680.182,133,0.029923853,0.5507555,63.524070739746094,3.380712,1.2836891,4.339783,5.246504,2365.1753,0.11737457,3.6190617,1744.268505586982,256.08170279592275,39.472014532042664,12.51739695057171,0.41519080230582883,0.7175166134405795,0.1053409355071708,0.01623707938427617,0.005149115655243234,0.00017079153665157984,1.356328125,2.7871912,2.2488237831324387,2430.979956300945,0.24316794,12252990.0,0.9448258,105.85189,183.96504,588944.25,0.045413386,1.1472877,46.517952,111059.84,0.008563804,0.3788356,14.511933,14401.871,0.0011105257,-0.001081087,3.7266626,1120.6017,8.6409396e-05,0.0003599914,0.7380885,F057.txt,F,3,Preictal,0
-4.4623065,-2.1849396,31.728056,1006.6695,-111.944244,85.47272,197.41696,32.040314,4205905.0,25.501331,19553.395,245,-0.25189954,-0.1404705,42.38081359863281,3.493856,1.2564173,4.3897414,5.193037,1006.6695,0.18855396,1.828067,450.44169048428535,356.119887926504,50.961064832014934,9.558923351064731,0.10520440227205198,0.46048814422816586,0.36406262958854463,0.05209767805274788,0.00977212138161231,0.00010755083508101872,1.356328125,3.2412558,4.32833418940095,978.1830349601734,0.7250356,2842977.5,0.6453334,-19.871397,100.28584,1479321.1,0.33579418,-0.56955683,73.74521,82398.37,0.018703777,-0.18039212,12.502843,654.9536,0.00014866928,0.011151837,0.79464495,88.04092,1.998459e-05,0.00039890717,0.20688277,F058.txt,F,3,Preictal,0
-7.343256,-7.7561316,43.255787,1871.0632,-161.6962,146.0535,307.7497,43.87467,7886670.0,34.30558,20066.5,172,0.03844915,0.5601003,54.20737075805664,3.6854112,1.2789367,4.713408,5.609898,1871.0632,0.1475839,2.5693905,1160.6039550831915,408.4801235496998,58.00795380656607,17.46936578055392,0.22794296091988606,0.625209112069609,0.2200453429648067,0.031248472946810234,0.009410623339894137,0.00012279125499707982,1.356328125,3.088741,3.135760997267766,1856.3452334232345,0.4626472,6835115.0,0.8615535,-28.66319,155.90869,936199.0,0.11800614,-0.8280173,58.661934,157782.22,0.019888155,-0.11471148,17.302711,4352.059,0.00054856896,-0.012522132,2.0485656,28.868345,3.6388012e-06,-3.122733e-05,0.11846601,F059.txt,F,3,Preictal,0
-21.075727,-63.28506,312.914,97915.18,-1121.8804,1033.8896,2155.77,313.62296,402978300.0,255.61284,133273.95,131,0.19496152,-0.07316995,436.1118927001953,3.5771627,1.2269453,4.388983,5.072268,97915.18,0.17942002,3.9325027,60962.23021677017,10741.435080821513,4489.550918608903,3148.664148863945,121.25181169690795,0.6617711089162251,0.11660287655997607,0.04873599734424349,0.03418009738143158,0.0013162403278135079,1.6954101562500001,3.1448867,3.2929394410857213,92119.81211541148,0.5408856,346032260.0,0.8506908,-69.13511,1125.7876,39021070.0,0.09592997,13.35987,378.5252,19056670.0,0.046849195,3.1639876,190.13326,2376514.0,0.0058424566,0.26380873,47.87119,279725.44,0.00068768114,0.20500435,11.659549,F060.txt,F,3,Preictal,0
6.610684,7.910073,102.61045,10528.904,-414.8056,348.29764,763.1033,102.82317,43315960.0,77.940895,44691.203,187,-0.057129405,0.66866827,117.54361343383789,4.0341644,1.3192455,5.3220534,6.486914,10528.904,0.17278014,3.8661432,6036.382361240387,1026.4538658946751,460.3883692306279,316.2140117079438,13.518159500685005,0.5757414072810221,0.09790168314285012,0.043911175888829826,0.030160034472252857,0.001289342475179856,0.6781640625,2.9938538,2.77121032120861,10484.53747620414,0.50048596,39158524.0,0.86847055,43.51533,376.92386,3720843.0,0.08252207,-7.108709,116.74346,1821765.0,0.0404037,-1.2725154,58.78129,370430.88,0.008215537,-0.019569209,18.900095,17500.238,0.000388126,0.106331326,2.9148488,F061.txt,F,3,Preictal,0
